	Views	Protein	Species	E-value	% identity	Align len	Strands	Query ID	Query from	Query to	Target from	Target to	Bitscore	# identical	Positives	Gaps	Query len	Target len
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G22000.1	AT1G22000.1	A.thaliana Araport11	9.40e-4	58	48	+/+	A08p37180.2_BraZ1	12	59	28	75	42.3578	28	39	0	499	466
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G49480.2	AT3G49480.2	A.thaliana Araport11	1.36e-61	41	386	+/+	A08p37180.2_BraZ1	126	496	64	441	208.764	158	217	23	499	450
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G49480.2	AT3G49480.2	A.thaliana Araport11	2.22e-7	65	60	+/+	A08p37180.2_BraZ1	6	64	5	64	53.9138	39	47	1	499	450
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G26890.1	AT1G26890.1	A.thaliana Araport11	1.50e-51	44	340	+/+	A08p37180.2_BraZ1	128	446	88	419	181.415	151	197	29	499	420
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G26890.1	AT1G26890.1	A.thaliana Araport11	1.96e-4	60	48	+/+	A08p37180.2_BraZ1	12	59	37	84	44.2838	29	36	0	499	420
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G10750.1	AT3G10750.1	A.thaliana Araport11	4.83e-49	37	339	+/+	A08p37180.2_BraZ1	125	463	24	290	171.014	125	168	72	499	300
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G10750.1	AT3G10750.1	A.thaliana Araport11	6.14e-4	67	24	+/+	A08p37180.2_BraZ1	39	62	1	24	42.3578	16	21	0	499	300
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G40750.1	AT5G40750.1	A.thaliana Araport11	1.13e-42	35	361	+/+	A08p37180.2_BraZ1	136	495	12	271	154.066	126	170	102	499	298
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G49480.1	AT3G49480.1	A.thaliana Araport11	1.41e-42	42	309	+/+	A08p37180.2_BraZ1	191	496	1	301	154.066	130	176	11	499	310
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G26890.4	AT1G26890.4	A.thaliana Araport11	1.74e-33	53	154	+/+	A08p37180.2_BraZ1	128	281	88	240	129.413	82	99	1	499	309
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G26890.4	AT1G26890.4	A.thaliana Araport11	1.53e-4	60	48	+/+	A08p37180.2_BraZ1	12	59	37	84	44.2838	29	36	0	499	309
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G26890.5	AT1G26890.5	A.thaliana Araport11	1.74e-33	53	154	+/+	A08p37180.2_BraZ1	128	281	88	240	129.413	82	99	1	499	309
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G26890.5	AT1G26890.5	A.thaliana Araport11	1.53e-4	60	48	+/+	A08p37180.2_BraZ1	12	59	37	84	44.2838	29	36	0	499	309
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56440.1	AT5G56440.1	A.thaliana Araport11	3.21e-33	34	382	+/+	A08p37180.2_BraZ1	133	499	62	431	131.339	128	183	27	499	431
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G26890.2	AT1G26890.2	A.thaliana Araport11	4.42e-33	53	154	+/+	A08p37180.2_BraZ1	128	281	88	240	129.798	82	99	1	499	373
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G26890.2	AT1G26890.2	A.thaliana Araport11	1.65e-4	60	48	+/+	A08p37180.2_BraZ1	12	59	37	84	44.2838	29	36	0	499	373
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G26890.3	AT1G26890.3	A.thaliana Araport11	4.42e-33	53	154	+/+	A08p37180.2_BraZ1	128	281	88	240	129.798	82	99	1	499	373
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G26890.3	AT1G26890.3	A.thaliana Araport11	1.65e-4	60	48	+/+	A08p37180.2_BraZ1	12	59	37	84	44.2838	29	36	0	499	373
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56420.1	AT5G56420.1	A.thaliana Araport11	6.62e-33	34	365	+/+	A08p37180.2_BraZ1	133	495	65	419	130.183	123	180	12	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56420.1	AT5G56420.1	A.thaliana Araport11	1.71e-2	54	26	+/+	A08p37180.2_BraZ1	33	58	26	51	38.1206	14	21	0	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56420.3	AT5G56420.3	A.thaliana Araport11	6.62e-33	34	365	+/+	A08p37180.2_BraZ1	133	495	65	419	130.183	123	180	12	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56420.3	AT5G56420.3	A.thaliana Araport11	1.71e-2	54	26	+/+	A08p37180.2_BraZ1	33	58	26	51	38.1206	14	21	0	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56420.2	AT5G56420.2	A.thaliana Araport11	6.62e-33	34	365	+/+	A08p37180.2_BraZ1	133	495	65	419	130.183	123	180	12	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56420.2	AT5G56420.2	A.thaliana Araport11	1.71e-2	54	26	+/+	A08p37180.2_BraZ1	33	58	26	51	38.1206	14	21	0	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G26340.1	AT4G26340.1	A.thaliana Araport11	6.94e-32	32	377	+/+	A08p37180.2_BraZ1	128	495	56	416	127.487	122	189	25	499	420
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G26340.1	AT4G26340.1	A.thaliana Araport11	9.12e-3	50	48	+/+	A08p37180.2_BraZ1	13	60	2	49	38.891	24	37	0	499	420
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56400.1	AT5G56400.1	A.thaliana Araport11	1.40e-30	35	360	+/+	A08p37180.2_BraZ1	125	480	86	436	124.405	125	179	13	499	456
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56410.1	AT5G56410.1	A.thaliana Araport11	1.87e-30	34	373	+/+	A08p37180.2_BraZ1	124	485	71	432	124.405	128	188	22	499	504
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56410.1	AT5G56410.1	A.thaliana Araport11	9.75e-3	56	32	+/+	A08p37180.2_BraZ1	33	64	23	52	38.891	18	25	2	499	504
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G62970.1	AT5G62970.1	A.thaliana Araport11	2.07e-30	36	352	+/+	A08p37180.2_BraZ1	133	473	87	425	123.635	127	182	24	499	450
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G62970.1	AT5G62970.1	A.thaliana Araport11	3.67e-2	48	27	+/+	A08p37180.2_BraZ1	33	59	23	49	36.965	13	22	0	499	450
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G53550.1	AT3G53550.1	A.thaliana Araport11	3.70e-30	39	213	+/+	A08p37180.2_BraZ1	284	495	51	238	118.627	83	122	26	499	257
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G53550.1	AT3G53550.1	A.thaliana Araport11	3.75e-6	62	34	+/+	A08p37180.2_BraZ1	180	213	8	41	48.9062	21	26	0	499	257
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G52460.2	AT5G52460.2	A.thaliana Araport11	3.94e-30	35	337	+/+	A08p37180.2_BraZ1	160	495	2	282	119.398	118	162	57	499	286
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G32375.2	AT1G32375.2	A.thaliana Araport11	7.34e-30	33	341	+/+	A08p37180.2_BraZ1	133	467	61	393	121.709	111	174	14	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G32375.2	AT1G32375.2	A.thaliana Araport11	1.31e-3	54	28	+/+	A08p37180.2_BraZ1	33	60	22	49	41.5874	15	25	0	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G32375.1	AT1G32375.1	A.thaliana Araport11	7.34e-30	33	341	+/+	A08p37180.2_BraZ1	133	467	61	393	121.709	111	174	14	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G32375.1	AT1G32375.1	A.thaliana Araport11	1.31e-3	54	28	+/+	A08p37180.2_BraZ1	33	60	22	49	41.5874	15	25	0	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56380.1	AT5G56380.1	A.thaliana Araport11	9.71e-30	32	378	+/+	A08p37180.2_BraZ1	133	499	69	440	121.709	122	194	17	499	440
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56380.1	AT5G56380.1	A.thaliana Araport11	4.98e-2	39	51	+/+	A08p37180.2_BraZ1	13	63	2	52	36.5798	20	37	0	499	440
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56380.2	AT5G56380.2	A.thaliana Araport11	9.71e-30	32	378	+/+	A08p37180.2_BraZ1	133	499	69	440	121.709	122	194	17	499	440
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56380.2	AT5G56380.2	A.thaliana Araport11	4.98e-2	39	51	+/+	A08p37180.2_BraZ1	13	63	2	52	36.5798	20	37	0	499	440
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G52460.1	AT5G52460.1	A.thaliana Araport11	9.62e-29	34	355	+/+	A08p37180.2_BraZ1	154	495	65	366	117.472	121	168	66	499	370
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G52460.1	AT5G52460.1	A.thaliana Araport11	7.51e-6	63	30	+/+	A08p37180.2_BraZ1	33	62	37	66	48.521	19	25	0	499	370
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G10400.2	AT4G10400.2	A.thaliana Araport11	1.36e-27	31	379	+/+	A08p37180.2_BraZ1	128	499	57	410	114.775	119	186	32	499	410
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G10400.1	AT4G10400.1	A.thaliana Araport11	1.36e-27	31	379	+/+	A08p37180.2_BraZ1	128	499	57	410	114.775	119	186	32	499	410
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G10400.3	AT4G10400.3	A.thaliana Araport11	1.36e-27	31	379	+/+	A08p37180.2_BraZ1	128	499	57	410	114.775	119	186	32	499	410
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G50710.1	AT3G50710.1	A.thaliana Araport11	2.77e-27	31	379	+/+	A08p37180.2_BraZ1	133	499	63	428	114.39	118	195	25	499	428
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G50710.1	AT3G50710.1	A.thaliana Araport11	8.93e-4	46	52	+/+	A08p37180.2_BraZ1	13	64	2	53	42.3578	24	40	0	499	428
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56700.2	AT5G56700.2	A.thaliana Araport11	3.26e-27	36	346	+/+	A08p37180.2_BraZ1	133	468	22	354	112.849	126	175	23	499	361
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G00315.1	AT4G00315.1	A.thaliana Araport11	1.32e-26	33	360	+/+	A08p37180.2_BraZ1	133	464	62	408	112.464	120	171	41	499	442
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G00315.1	AT4G00315.1	A.thaliana Araport11	2.02e-2	58	26	+/+	A08p37180.2_BraZ1	33	58	22	47	38.1206	15	21	0	499	442
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56370.1	AT5G56370.1	A.thaliana Araport11	3.66e-26	30	375	+/+	A08p37180.2_BraZ1	133	495	61	418	110.923	113	175	29	499	422
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56370.2	AT5G56370.2	A.thaliana Araport11	3.66e-26	30	375	+/+	A08p37180.2_BraZ1	133	495	61	418	110.923	113	175	29	499	422
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56690.1	AT5G56690.1	A.thaliana Araport11	1.37e-25	36	346	+/+	A08p37180.2_BraZ1	133	464	68	399	108.997	124	183	28	499	403
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56690.1	AT5G56690.1	A.thaliana Araport11	2.53e-3	52	31	+/+	A08p37180.2_BraZ1	33	63	22	52	40.817	16	25	0	499	403
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G50270.1	AT5G50270.1	A.thaliana Araport11	6.77e-25	31	342	+/+	A08p37180.2_BraZ1	133	465	62	395	107.071	106	160	17	499	409
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G50270.1	AT5G50270.1	A.thaliana Araport11	5.48e-4	57	28	+/+	A08p37180.2_BraZ1	33	60	23	50	42.743	16	24	0	499	409
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G10420.1	AT4G10420.1	A.thaliana Araport11	1.45e-24	34	321	+/+	A08p37180.2_BraZ1	191	499	28	323	104.76	108	154	37	499	323
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G52680.1	AT3G52680.1	A.thaliana Araport11	1.70e-24	31	372	+/+	A08p37180.2_BraZ1	136	495	83	442	106.686	114	169	24	499	457
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56810.1	AT5G56810.1	A.thaliana Araport11	1.76e-24	32	343	+/+	A08p37180.2_BraZ1	133	466	75	404	106.301	109	172	22	499	436
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56810.1	AT5G56810.1	A.thaliana Araport11	9.78e-5	54	56	+/+	A08p37180.2_BraZ1	6	61	8	63	45.4394	30	41	0	499	436
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G00160.1	AT4G00160.1	A.thaliana Araport11	3.27e-24	32	370	+/+	A08p37180.2_BraZ1	136	495	79	439	105.531	117	174	19	499	454
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G55660.1	AT1G55660.1	A.thaliana Araport11	1.58e-23	32	360	+/+	A08p37180.2_BraZ1	133	464	113	459	103.99	114	170	41	499	493
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G55660.1	AT1G55660.1	A.thaliana Araport11	1.23e-3	59	46	+/+	A08p37180.2_BraZ1	13	58	53	98	41.9726	27	36	0	499	493
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G26860.2	AT2G26860.2	A.thaliana Araport11	6.33e-23	30	351	+/+	A08p37180.2_BraZ1	133	465	60	397	101.293	107	176	31	499	406
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G26860.1	AT2G26860.1	A.thaliana Araport11	6.33e-23	30	351	+/+	A08p37180.2_BraZ1	133	465	60	397	101.293	107	176	31	499	406
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G55030.2	AT1G55030.2	A.thaliana Araport11	9.96e-23	29	342	+/+	A08p37180.2_BraZ1	136	467	77	402	100.908	100	155	26	499	433
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G55030.1	AT1G55030.1	A.thaliana Araport11	1.15e-22	29	342	+/+	A08p37180.2_BraZ1	136	467	67	392	100.523	100	155	26	499	423
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56800.1	AT5G56800.1	A.thaliana Araport11	2.33e-21	33	273	+/+	A08p37180.2_BraZ1	228	495	83	341	95.9005	89	133	19	499	345
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G60610.2	AT5G60610.2	A.thaliana Araport11	2.89e-20	33	349	+/+	A08p37180.2_BraZ1	133	465	56	387	93.2041	116	175	33	499	389
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G60610.1	AT5G60610.1	A.thaliana Araport11	2.89e-20	33	349	+/+	A08p37180.2_BraZ1	133	465	56	387	93.2041	116	175	33	499	389
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56560.2	AT5G56560.2	A.thaliana Araport11	3.87e-20	29	365	+/+	A08p37180.2_BraZ1	133	495	66	415	93.2041	107	168	17	499	419
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G13965.1	AT4G13965.1	A.thaliana Araport11	6.54e-20	29	368	+/+	A08p37180.2_BraZ1	134	499	70	424	92.4337	106	171	15	499	424
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G15060.2	AT4G15060.2	A.thaliana Araport11	1.40e-19	33	269	+/+	A08p37180.2_BraZ1	133	383	86	342	91.6633	90	133	30	499	427
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G15060.2	AT4G15060.2	A.thaliana Araport11	1.21e-3	62	29	+/+	A08p37180.2_BraZ1	33	61	46	74	41.9726	18	23	0	499	427
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56390.1	AT5G56390.1	A.thaliana Araport11	1.68e-19	31	384	+/+	A08p37180.2_BraZ1	133	493	62	417	91.2781	118	171	51	499	429
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56390.1	AT5G56390.1	A.thaliana Araport11	1.01e-4	64	28	+/+	A08p37180.2_BraZ1	33	60	23	50	45.4394	18	24	0	499	429
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G54910.3	AT3G54910.3	A.thaliana Araport11	1.88e-19	31	377	+/+	A08p37180.2_BraZ1	128	495	17	370	90.5077	115	176	32	499	374
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G54910.1	AT3G54910.1	A.thaliana Araport11	1.88e-19	31	377	+/+	A08p37180.2_BraZ1	128	495	17	370	90.5077	115	176	32	499	374
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G54910.2	AT3G54910.2	A.thaliana Araport11	1.88e-19	31	377	+/+	A08p37180.2_BraZ1	128	495	17	370	90.5077	115	176	32	499	374
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56370.3	AT5G56370.3	A.thaliana Araport11	1.72e-18	33	254	+/+	A08p37180.2_BraZ1	133	383	61	297	87.0409	83	126	20	499	323
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G15060.1	AT4G15060.1	A.thaliana Araport11	4.31e-18	34	236	+/+	A08p37180.2_BraZ1	133	353	232	456	87.8113	81	119	26	499	540
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G15060.1	AT4G15060.1	A.thaliana Araport11	6.79e-6	32	176	+/+	A08p37180.2_BraZ1	322	490	1	175	49.2914	56	91	8	499	540
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G15060.1	AT4G15060.1	A.thaliana Araport11	1.34e-3	62	29	+/+	A08p37180.2_BraZ1	33	61	192	220	41.9726	18	23	0	499	540
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56820.1	AT5G56820.1	A.thaliana Araport11	4.71e-18	31	369	+/+	A08p37180.2_BraZ1	138	495	80	423	87.0409	115	178	36	499	436
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56820.1	AT5G56820.1	A.thaliana Araport11	1.08e-3	46	61	+/+	A08p37180.2_BraZ1	1	59	1	61	41.9726	28	42	2	499	436
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G50270.2	AT5G50270.2	A.thaliana Araport11	6.09e-18	37	203	+/+	A08p37180.2_BraZ1	133	332	62	257	85.1149	75	105	10	499	308
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G50270.2	AT5G50270.2	A.thaliana Araport11	3.48e-4	57	28	+/+	A08p37180.2_BraZ1	33	60	23	50	43.1282	16	24	0	499	308
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56700.1	AT5G56700.1	A.thaliana Araport11	7.25e-18	40	204	+/+	A08p37180.2_BraZ1	133	332	22	214	84.3445	82	103	15	499	285
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G09920.2	AT4G09920.2	A.thaliana Araport11	1.65e-17	34	245	+/+	A08p37180.2_BraZ1	128	368	57	290	83.5741	84	125	15	499	291
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G09920.4	AT4G09920.4	A.thaliana Araport11	1.65e-17	34	245	+/+	A08p37180.2_BraZ1	128	368	57	290	83.5741	84	125	15	499	291
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G09920.3	AT4G09920.3	A.thaliana Araport11	1.65e-17	34	245	+/+	A08p37180.2_BraZ1	128	368	57	290	83.5741	84	125	15	499	291
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G49020.1	AT3G49020.1	A.thaliana Araport11	2.50e-17	29	368	+/+	A08p37180.2_BraZ1	136	486	82	426	84.7297	105	178	40	499	448
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G38590.2	AT5G38590.2	A.thaliana Araport11	4.68e-17	31	343	+/+	A08p37180.2_BraZ1	133	464	62	383	83.5741	105	153	32	499	411
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G38590.2	AT5G38590.2	A.thaliana Araport11	4.07e-2	67	24	+/+	A08p37180.2_BraZ1	35	58	24	47	36.965	16	18	0	499	411
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G09920.5	AT4G09920.5	A.thaliana Araport11	5.85e-17	37	211	+/+	A08p37180.2_BraZ1	128	334	57	258	82.4185	78	108	13	499	317
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G09920.1	AT4G09920.1	A.thaliana Araport11	5.85e-17	37	211	+/+	A08p37180.2_BraZ1	128	334	57	258	82.4185	78	108	13	499	317
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26920.3	AT3G26920.3	A.thaliana Araport11	8.94e-17	31	312	+/+	A08p37180.2_BraZ1	191	495	39	337	82.0333	96	154	20	499	341
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26920.1	AT3G26920.1	A.thaliana Araport11	8.94e-17	31	312	+/+	A08p37180.2_BraZ1	191	495	39	337	82.0333	96	154	20	499	341
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56560.1	AT5G56560.1	A.thaliana Araport11	1.54e-16	30	302	+/+	A08p37180.2_BraZ1	194	495	312	604	82.8037	91	136	9	499	608
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56560.1	AT5G56560.1	A.thaliana Araport11	4.57e-3	31	154	+/+	A08p37180.2_BraZ1	133	285	66	214	40.0466	48	80	6	499	608
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G51530.1	AT3G51530.1	A.thaliana Araport11	3.10e-16	30	363	+/+	A08p37180.2_BraZ1	124	469	74	420	81.6481	108	165	33	499	456
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G38570.1	AT5G38570.1	A.thaliana Araport11	3.16e-16	28	369	+/+	A08p37180.2_BraZ1	133	495	59	373	80.8777	102	166	60	499	380
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G26350.1	AT4G26350.1	A.thaliana Araport11	6.63e-16	29	375	+/+	A08p37180.2_BraZ1	133	495	58	425	80.4925	107	173	19	499	432
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26930.1	AT3G26930.1	A.thaliana Araport11	8.29e-16	28	384	+/+	A08p37180.2_BraZ1	131	495	23	395	79.7221	107	184	30	499	410
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26930.2	AT3G26930.2	A.thaliana Araport11	1.12e-15	28	384	+/+	A08p37180.2_BraZ1	131	495	68	440	79.7221	107	183	30	499	455
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26930.2	AT3G26930.2	A.thaliana Araport11	1.53e-3	55	53	+/+	A08p37180.2_BraZ1	7	59	15	67	41.5874	29	38	0	499	455
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G04230.1	AT2G04230.1	A.thaliana Araport11	1.71e-15	31	351	+/+	A08p37180.2_BraZ1	136	475	81	419	78.9518	108	166	23	499	449
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G04230.1	AT2G04230.1	A.thaliana Araport11	1.14e-3	55	47	+/+	A08p37180.2_BraZ1	12	58	12	58	41.9726	26	37	0	499	449
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56325.1	AT5G56325.1	A.thaliana Araport11	4.80e-15	31	263	+/+	A08p37180.2_BraZ1	243	499	13	265	75.8702	82	138	16	499	265
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G49030.2	AT3G49030.2	A.thaliana Araport11	7.13e-15	28	388	+/+	A08p37180.2_BraZ1	134	495	81	412	77.0258	107	163	82	499	418
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G49030.2	AT3G49030.2	A.thaliana Araport11	4.66e-3	53	53	+/+	A08p37180.2_BraZ1	12	64	20	72	40.0466	28	39	0	499	418
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G49030.1	AT3G49030.1	A.thaliana Araport11	1.40e-14	29	376	+/+	A08p37180.2_BraZ1	134	495	81	438	76.2554	109	175	32	499	444
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G49030.1	AT3G49030.1	A.thaliana Araport11	5.18e-3	53	53	+/+	A08p37180.2_BraZ1	12	64	20	72	39.6614	28	39	0	499	444
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G55660.2	AT1G55660.2	A.thaliana Araport11	1.25e-13	32	252	+/+	A08p37180.2_BraZ1	133	360	113	352	72.7886	80	118	36	499	365
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G55660.2	AT1G55660.2	A.thaliana Araport11	1.09e-3	59	46	+/+	A08p37180.2_BraZ1	13	58	53	98	41.9726	27	36	0	499	365
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G11370.1	AT5G11370.1	A.thaliana Araport11	1.03e-12	29	246	+/+	A08p37180.2_BraZ1	232	475	95	282	69.3218	72	97	60	499	312
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G52690.1	AT3G52690.1	A.thaliana Araport11	7.94e-12	28	284	+/+	A08p37180.2_BraZ1	228	495	31	295	66.6254	79	126	35	499	300
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26920.2	AT3G26920.2	A.thaliana Araport11	8.95e-12	28	309	+/+	A08p37180.2_BraZ1	191	495	39	298	66.6254	87	140	53	499	302
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56452.1	AT5G56452.1	A.thaliana Araport11	1.09e-11	30	218	+/+	A08p37180.2_BraZ1	286	499	18	228	65.0846	65	110	11	499	228
